#----------------------------------------------------------------------------------------------------------------------------
#                                                    Scaled Flux Density (erg/s/cm^2/A)
#                      ======================================================================================================
# Wavelength (A)        30 Myr       300 Myr      500 Myr      700 Myr      1 Gyr       1.25 Gyr     2.25 Gyr      13 Gyr
#----------------------------------------------------------------------------------------------------------------------------
  5454.0498046875     1.67684E+00  1.74130E+00  1.64472E+00  1.52798E+00  1.38361E+00  1.28042E+00  1.10351E+00  9.43558E-01
  5455.3100585938     1.65303E+00  1.70318E+00  1.59751E+00  1.47108E+00  1.32570E+00  1.21956E+00  1.04635E+00  8.83348E-01
  5456.5600585938     1.69102E+00  1.73516E+00  1.63894E+00  1.51668E+00  1.37181E+00  1.26836E+00  1.09716E+00  9.36317E-01
  5457.8198242188     1.74302E+00  1.79263E+00  1.70949E+00  1.60005E+00  1.45957E+00  1.36316E+00  1.19075E+00  1.03626E+00
  5459.0800781250     1.75015E+00  1.80430E+00  1.72272E+00  1.61781E+00  1.47869E+00  1.38301E+00  1.20901E+00  1.05781E+00
  5460.3300781250     1.73305E+00  1.78545E+00  1.70177E+00  1.59433E+00  1.45271E+00  1.35262E+00  1.17731E+00  1.02413E+00
  5461.5898437500     1.71453E+00  1.75809E+00  1.66486E+00  1.55045E+00  1.40668E+00  1.30571E+00  1.13621E+00  9.83376E-01
  5462.8500976562     1.69762E+00  1.73300E+00  1.62739E+00  1.50421E+00  1.35876E+00  1.25668E+00  1.09461E+00  9.44471E-01
  5464.1098632812     1.71057E+00  1.74571E+00  1.64714E+00  1.52625E+00  1.38308E+00  1.28307E+00  1.12148E+00  9.71986E-01
  5465.3598632812     1.71759E+00  1.75566E+00  1.67200E+00  1.55876E+00  1.42241E+00  1.32421E+00  1.15974E+00  1.01220E+00
  5466.6201171875     1.71348E+00  1.75057E+00  1.67166E+00  1.56092E+00  1.42676E+00  1.32596E+00  1.16293E+00  1.01836E+00
  5467.8798828125     1.72697E+00  1.76726E+00  1.68514E+00  1.57504E+00  1.43927E+00  1.33843E+00  1.17461E+00  1.02872E+00
  5469.1401367188     1.72842E+00  1.77216E+00  1.68823E+00  1.57819E+00  1.44077E+00  1.33747E+00  1.16756E+00  1.01619E+00
  5470.3999023438     1.71790E+00  1.75890E+00  1.67708E+00  1.56615E+00  1.42683E+00  1.32083E+00  1.14810E+00  9.93182E-01
  5471.6601562500     1.70896E+00  1.75294E+00  1.67270E+00  1.56095E+00  1.42311E+00  1.31932E+00  1.14970E+00  9.99779E-01
  5472.9199218750     1.68516E+00  1.73803E+00  1.65321E+00  1.53796E+00  1.39978E+00  1.29401E+00  1.12659E+00  9.80308E-01
  5474.1801757812     1.68154E+00  1.73291E+00  1.64305E+00  1.52574E+00  1.38355E+00  1.27918E+00  1.11307E+00  9.64454E-01
  5475.4399414062     1.66633E+00  1.70513E+00  1.60324E+00  1.48160E+00  1.33916E+00  1.23734E+00  1.07534E+00  9.28127E-01
  5476.7001953125     1.63649E+00  1.66598E+00  1.55149E+00  1.42168E+00  1.27923E+00  1.17291E+00  1.01919E+00  8.73283E-01
  5477.9599609375     1.66798E+00  1.69823E+00  1.59307E+00  1.46820E+00  1.33006E+00  1.22850E+00  1.07745E+00  9.31490E-01
  5479.2202148438     1.70986E+00  1.74094E+00  1.65081E+00  1.53656E+00  1.40223E+00  1.30436E+00  1.14685E+00  1.00087E+00
  5480.4902343750     1.68932E+00  1.72067E+00  1.63237E+00  1.51698E+00  1.37918E+00  1.27188E+00  1.10627E+00  9.57795E-01
  5481.7500000000     1.67413E+00  1.70751E+00  1.61958E+00  1.50267E+00  1.36153E+00  1.24831E+00  1.08015E+00  9.28180E-01
  5483.0097656250     1.70100E+00  1.73750E+00  1.65215E+00  1.53954E+00  1.39923E+00  1.29146E+00  1.12712E+00  9.76287E-01
  5484.2700195312     1.72860E+00  1.77062E+00  1.68732E+00  1.57927E+00  1.44120E+00  1.34072E+00  1.18028E+00  1.03287E+00
  5485.5400390625     1.72740E+00  1.77354E+00  1.69162E+00  1.58543E+00  1.44988E+00  1.35259E+00  1.19215E+00  1.04725E+00
  5486.7998046875     1.69948E+00  1.73740E+00  1.65307E+00  1.54122E+00  1.40493E+00  1.30238E+00  1.14118E+00  9.94910E-01
  5488.0600585938     1.69264E+00  1.72471E+00  1.63610E+00  1.52137E+00  1.38193E+00  1.27652E+00  1.11756E+00  9.70324E-01
  5489.3300781250     1.70090E+00  1.74512E+00  1.65647E+00  1.54672E+00  1.40567E+00  1.30226E+00  1.14150E+00  9.96857E-01
  5490.5898437500     1.70096E+00  1.75348E+00  1.66923E+00  1.56265E+00  1.42293E+00  1.32117E+00  1.15885E+00  1.01677E+00
  5491.8598632812     1.70458E+00  1.74822E+00  1.66810E+00  1.56253E+00  1.42772E+00  1.32779E+00  1.16891E+00  1.02933E+00
  5493.1201171875     1.69621E+00  1.73468E+00  1.65349E+00  1.54546E+00  1.40919E+00  1.30560E+00  1.14719E+00  1.00754E+00
  5494.3798828125     1.70257E+00  1.74282E+00  1.65834E+00  1.54982E+00  1.40922E+00  1.30633E+00  1.14754E+00  1.00503E+00
  5495.6499023438     1.70578E+00  1.75163E+00  1.66469E+00  1.55646E+00  1.41766E+00  1.31880E+00  1.15840E+00  1.01215E+00
  5496.9199218750     1.68177E+00  1.73384E+00  1.64340E+00  1.53114E+00  1.39509E+00  1.29384E+00  1.13287E+00  9.84302E-01
  5498.1801757812     1.69506E+00  1.74534E+00  1.65604E+00  1.54501E+00  1.41016E+00  1.31208E+00  1.15357E+00  1.00599E+00
  5499.4501953125     1.71493E+00  1.76473E+00  1.67887E+00  1.57311E+00  1.43941E+00  1.34667E+00  1.18784E+00  1.03985E+00
  5500.7099609375     1.68107E+00  1.73528E+00  1.64786E+00  1.53910E+00  1.40609E+00  1.30964E+00  1.15065E+00  1.00386E+00
  5501.9799804688     1.65642E+00  1.70112E+00  1.61296E+00  1.49920E+00  1.36869E+00  1.26856E+00  1.11321E+00  9.72026E-01
  5503.2500000000     1.67335E+00  1.70619E+00  1.62238E+00  1.50980E+00  1.38035E+00  1.28091E+00  1.12421E+00  9.82049E-01
  5504.5200195312     1.67936E+00  1.71531E+00  1.63690E+00  1.52761E+00  1.39678E+00  1.29711E+00  1.13404E+00  9.84446E-01
  5505.7797851562     1.65157E+00  1.69673E+00  1.61673E+00  1.50532E+00  1.37321E+00  1.27048E+00  1.10600E+00  9.53576E-01
  5507.0498046875     1.64919E+00  1.70203E+00  1.61734E+00  1.50435E+00  1.37031E+00  1.26967E+00  1.11034E+00  9.63235E-01
  5508.3198242188     1.67042E+00  1.72546E+00  1.64041E+00  1.52938E+00  1.40005E+00  1.30570E+00  1.15165E+00  1.01230E+00
  5509.5898437500     1.66953E+00  1.71953E+00  1.63661E+00  1.52574E+00  1.40181E+00  1.30593E+00  1.15252E+00  1.01298E+00
  5510.8598632812     1.66125E+00  1.70260E+00  1.62012E+00  1.50747E+00  1.38147E+00  1.27974E+00  1.12017E+00  9.72431E-01
  5512.1298828125     1.65248E+00  1.69173E+00  1.60573E+00  1.49077E+00  1.35635E+00  1.24938E+00  1.08297E+00  9.27893E-01
  5513.3901367188     1.65724E+00  1.70072E+00  1.61348E+00  1.49955E+00  1.35878E+00  1.25045E+00  1.08048E+00  9.22059E-01
  5514.6601562500     1.67148E+00  1.71878E+00  1.63560E+00  1.52629E+00  1.38572E+00  1.27829E+00  1.10752E+00  9.48639E-01
  5515.9301757812     1.68806E+00  1.73080E+00  1.65006E+00  1.54433E+00  1.40480E+00  1.29917E+00  1.13207E+00  9.77145E-01
  5517.2001953125     1.70906E+00  1.74614E+00  1.66557E+00  1.56235E+00  1.42320E+00  1.32269E+00  1.16283E+00  1.01408E+00
  5518.4799804688     1.72664E+00  1.76232E+00  1.68139E+00  1.57942E+00  1.44387E+00  1.34956E+00  1.19572E+00  1.05002E+00
  5519.7500000000     1.72305E+00  1.75912E+00  1.67841E+00  1.57521E+00  1.44386E+00  1.34984E+00  1.19653E+00  1.05182E+00
  5521.0200195312     1.71254E+00  1.74906E+00  1.66942E+00  1.56496E+00  1.43476E+00  1.33948E+00  1.18484E+00  1.04221E+00
  5522.2900390625     1.71109E+00  1.74702E+00  1.66886E+00  1.56474E+00  1.43271E+00  1.33734E+00  1.18326E+00  1.04136E+00
  5523.5600585938     1.70697E+00  1.74524E+00  1.66522E+00  1.56190E+00  1.43026E+00  1.33580E+00  1.18323E+00  1.04002E+00
  5524.8300781250     1.68656E+00  1.73209E+00  1.64496E+00  1.54027E+00  1.41112E+00  1.31847E+00  1.16933E+00  1.02899E+00
  5526.1000976562     1.65132E+00  1.70554E+00  1.60708E+00  1.49838E+00  1.36590E+00  1.27597E+00  1.13053E+00  9.92941E-01
  5527.3798828125     1.63353E+00  1.67590E+00  1.57231E+00  1.45842E+00  1.32189E+00  1.23061E+00  1.08411E+00  9.37991E-01
  5528.6499023438     1.64790E+00  1.66976E+00  1.57357E+00  1.45838E+00  1.32326E+00  1.22906E+00  1.08131E+00  9.29664E-01
  5529.9199218750     1.68736E+00  1.70371E+00  1.62344E+00  1.51543E+00  1.38714E+00  1.29373E+00  1.14455E+00  9.98339E-01
  5531.2001953125     1.70280E+00  1.72258E+00  1.65068E+00  1.54763E+00  1.42177E+00  1.32722E+00  1.17438E+00  1.02900E+00
  5532.4702148438     1.68321E+00  1.71715E+00  1.64206E+00  1.53955E+00  1.41242E+00  1.31680E+00  1.16298E+00  1.01786E+00
  5533.7402343750     1.65225E+00  1.69913E+00  1.61553E+00  1.51195E+00  1.38790E+00  1.29505E+00  1.14670E+00  1.00895E+00
  5535.0200195312     1.64294E+00  1.68529E+00  1.59803E+00  1.48975E+00  1.36495E+00  1.27083E+00  1.12793E+00  9.94346E-01
  5536.2900390625     1.67326E+00  1.70510E+00  1.62355E+00  1.51595E+00  1.38694E+00  1.28963E+00  1.14273E+00  1.00208E+00
  5537.5698242188     1.69244E+00  1.72312E+00  1.64509E+00  1.54066E+00  1.40907E+00  1.30927E+00  1.15613E+00  1.00756E+00
  5538.8398437500     1.70209E+00  1.73543E+00  1.65633E+00  1.55325E+00  1.41921E+00  1.32068E+00  1.16886E+00  1.02012E+00
  5540.1201171875     1.71601E+00  1.74782E+00  1.66894E+00  1.56845E+00  1.43634E+00  1.34229E+00  1.19465E+00  1.04859E+00
  5541.3901367188     1.71434E+00  1.74159E+00  1.66253E+00  1.56242E+00  1.43583E+00  1.34479E+00  1.19714E+00  1.05303E+00
  5542.6699218750     1.68971E+00  1.71587E+00  1.63441E+00  1.53022E+00  1.40801E+00  1.31547E+00  1.16685E+00  1.02505E+00
  5543.9501953125     1.66991E+00  1.70138E+00  1.61923E+00  1.51230E+00  1.39343E+00  1.30077E+00  1.15345E+00  1.01570E+00
  5545.2202148438     1.66923E+00  1.70747E+00  1.62683E+00  1.52062E+00  1.39988E+00  1.30659E+00  1.15745E+00  1.02156E+00
  5546.5000000000     1.68079E+00  1.71607E+00  1.63669E+00  1.53213E+00  1.40692E+00  1.31177E+00  1.16026E+00  1.02170E+00
  5547.7797851562     1.70388E+00  1.73246E+00  1.65622E+00  1.55709E+00  1.43358E+00  1.34262E+00  1.19348E+00  1.05350E+00
  5549.0600585938     1.71367E+00  1.74046E+00  1.66697E+00  1.57080E+00  1.45040E+00  1.36287E+00  1.21361E+00  1.07399E+00
  5550.3300781250     1.71345E+00  1.74291E+00  1.66808E+00  1.57257E+00  1.45069E+00  1.36328E+00  1.21348E+00  1.07342E+00
  5551.6098632812     1.70626E+00  1.73766E+00  1.66163E+00  1.56620E+00  1.44021E+00  1.35229E+00  1.20403E+00  1.06569E+00
  5552.8901367188     1.69085E+00  1.72027E+00  1.64162E+00  1.54221E+00  1.41393E+00  1.32468E+00  1.17586E+00  1.03869E+00
  5554.1699218750     1.67961E+00  1.70754E+00  1.62543E+00  1.52093E+00  1.39480E+00  1.30326E+00  1.15468E+00  1.01552E+00
  5555.4501953125     1.68183E+00  1.71329E+00  1.63383E+00  1.53047E+00  1.40490E+00  1.31312E+00  1.16459E+00  1.02312E+00
  5556.7299804688     1.68383E+00  1.71796E+00  1.64301E+00  1.54437E+00  1.41749E+00  1.32478E+00  1.17220E+00  1.03151E+00
  5558.0097656250     1.68046E+00  1.71172E+00  1.63799E+00  1.53936E+00  1.41357E+00  1.32065E+00  1.16789E+00  1.02915E+00
  5559.2900390625     1.68093E+00  1.71258E+00  1.63713E+00  1.53688E+00  1.41553E+00  1.32358E+00  1.17326E+00  1.03491E+00
  5560.5698242188     1.67870E+00  1.71091E+00  1.63366E+00  1.53252E+00  1.41015E+00  1.31775E+00  1.16713E+00  1.02806E+00
  5561.8500976562     1.66919E+00  1.69750E+00  1.62016E+00  1.51829E+00  1.38914E+00  1.29588E+00  1.14672E+00  1.00618E+00
  5563.1298828125     1.66045E+00  1.68572E+00  1.60773E+00  1.50487E+00  1.37352E+00  1.28020E+00  1.13352E+00  9.93307E-01
  5564.4101562500     1.65813E+00  1.68676E+00  1.60945E+00  1.50698E+00  1.37767E+00  1.28526E+00  1.13724E+00  9.97525E-01
  5565.6899414062     1.65025E+00  1.67889E+00  1.60064E+00  1.49781E+00  1.36871E+00  1.27406E+00  1.12195E+00  9.80051E-01
  5566.9702148438     1.65286E+00  1.67696E+00  1.59876E+00  1.49664E+00  1.36883E+00  1.27500E+00  1.12255E+00  9.79204E-01
  5568.2500000000     1.65307E+00  1.67530E+00  1.59579E+00  1.49462E+00  1.37080E+00  1.27942E+00  1.12896E+00  9.83860E-01
  5569.5400390625     1.64970E+00  1.67624E+00  1.59272E+00  1.49010E+00  1.36674E+00  1.27789E+00  1.12898E+00  9.80576E-01
  5570.8198242188     1.66282E+00  1.69186E+00  1.60780E+00  1.50559E+00  1.38096E+00  1.29800E+00  1.15118E+00  1.00185E+00
  5572.1000976562     1.65429E+00  1.67998E+00  1.59146E+00  1.48558E+00  1.35933E+00  1.27446E+00  1.12779E+00  9.78070E-01
  5573.3901367188     1.65084E+00  1.67549E+00  1.58765E+00  1.47942E+00  1.35346E+00  1.26645E+00  1.11868E+00  9.70584E-01
  5574.6699218750     1.66898E+00  1.69778E+00  1.62018E+00  1.51829E+00  1.39528E+00  1.30925E+00  1.16013E+00  1.01760E+00
  5575.9501953125     1.66394E+00  1.69280E+00  1.61663E+00  1.51655E+00  1.39464E+00  1.30641E+00  1.15740E+00  1.01934E+00
  5577.2402343750     1.66380E+00  1.69087E+00  1.61906E+00  1.52043E+00  1.40105E+00  1.31104E+00  1.16264E+00  1.02873E+00
  5578.5200195312     1.66680E+00  1.69495E+00  1.62469E+00  1.52777E+00  1.40875E+00  1.31564E+00  1.16647E+00  1.03266E+00
  5579.8100585938     1.67419E+00  1.70235E+00  1.63038E+00  1.53413E+00  1.41269E+00  1.32086E+00  1.17284E+00  1.03725E+00
  5581.0898437500     1.67012E+00  1.69953E+00  1.62637E+00  1.52716E+00  1.40457E+00  1.31397E+00  1.16558E+00  1.02846E+00
  5582.3798828125     1.66362E+00  1.69241E+00  1.61850E+00  1.51663E+00  1.39476E+00  1.30287E+00  1.15381E+00  1.01514E+00
  5583.6601562500     1.66365E+00  1.69403E+00  1.62263E+00  1.52386E+00  1.40020E+00  1.30636E+00  1.15521E+00  1.01436E+00
  5584.9501953125     1.64793E+00  1.67734E+00  1.60191E+00  1.50370E+00  1.37829E+00  1.28142E+00  1.13021E+00  9.82279E-01
  5586.2299804688     1.60388E+00  1.62798E+00  1.54042E+00  1.43556E+00  1.31340E+00  1.21580E+00  1.06617E+00  9.10324E-01
  5587.5200195312     1.57405E+00  1.59935E+00  1.50161E+00  1.38681E+00  1.26337E+00  1.16831E+00  1.01933E+00  8.64206E-01
  5588.8100585938     1.58062E+00  1.61544E+00  1.51426E+00  1.39605E+00  1.26779E+00  1.17396E+00  1.02618E+00  8.76756E-01
  5590.0898437500     1.61129E+00  1.64928E+00  1.55691E+00  1.44481E+00  1.31476E+00  1.21901E+00  1.07100E+00  9.28873E-01
  5591.3798828125     1.62771E+00  1.66727E+00  1.58316E+00  1.47906E+00  1.35245E+00  1.25512E+00  1.10321E+00  9.66494E-01
  5592.6699218750     1.62382E+00  1.66216E+00  1.57699E+00  1.47407E+00  1.34888E+00  1.25412E+00  1.10105E+00  9.64160E-01
  5593.9599609375     1.62263E+00  1.65460E+00  1.56357E+00  1.45492E+00  1.32735E+00  1.23802E+00  1.09199E+00  9.52884E-01
  5595.2402343750     1.64937E+00  1.67908E+00  1.59125E+00  1.48521E+00  1.35770E+00  1.27578E+00  1.13499E+00  9.95407E-01
  5596.5297851562     1.66130E+00  1.69759E+00  1.61676E+00  1.51843E+00  1.39497E+00  1.31510E+00  1.16935E+00  1.02978E+00
  5597.8198242188     1.62828E+00  1.67314E+00  1.58655E+00  1.48449E+00  1.36079E+00  1.27386E+00  1.12124E+00  9.80537E-01
  5599.1098632812     1.61194E+00  1.65697E+00  1.56703E+00  1.46039E+00  1.33273E+00  1.24193E+00  1.08803E+00  9.48226E-01
  5600.3999023438     1.61387E+00  1.65079E+00  1.56247E+00  1.45663E+00  1.32831E+00  1.23444E+00  1.08081E+00  9.43084E-01
  5601.6899414062     1.60165E+00  1.63288E+00  1.53958E+00  1.42882E+00  1.30048E+00  1.20339E+00  1.05379E+00  9.18225E-01
  5602.9799804688     1.60504E+00  1.64040E+00  1.54900E+00  1.43841E+00  1.31171E+00  1.21660E+00  1.06741E+00  9.32292E-01
  5604.2700195312     1.63308E+00  1.68286E+00  1.60451E+00  1.50465E+00  1.38309E+00  1.29436E+00  1.14142E+00  1.00716E+00
  5605.5600585938     1.65289E+00  1.71178E+00  1.64056E+00  1.54989E+00  1.43209E+00  1.34815E+00  1.19468E+00  1.06210E+00
  5606.8500976562     1.66158E+00  1.71735E+00  1.64634E+00  1.55779E+00  1.43935E+00  1.35495E+00  1.20503E+00  1.07252E+00
  5608.1401367188     1.66350E+00  1.71097E+00  1.64068E+00  1.55223E+00  1.43332E+00  1.34620E+00  1.19759E+00  1.06505E+00
  5609.4301757812     1.65929E+00  1.70599E+00  1.63748E+00  1.54758E+00  1.43037E+00  1.34297E+00  1.19227E+00  1.06082E+00
  5610.7299804688     1.65995E+00  1.71011E+00  1.64325E+00  1.55336E+00  1.43592E+00  1.35113E+00  1.19939E+00  1.06851E+00
  5612.0200195312     1.66935E+00  1.71687E+00  1.64827E+00  1.56005E+00  1.44203E+00  1.36049E+00  1.21045E+00  1.07870E+00
  5613.3100585938     1.64876E+00  1.69108E+00  1.61614E+00  1.52635E+00  1.40595E+00  1.32293E+00  1.17324E+00  1.03877E+00
  5614.6000976562     1.59547E+00  1.62987E+00  1.54327E+00  1.44344E+00  1.31728E+00  1.22432E+00  1.07314E+00  9.29172E-01
  5615.8999023438     1.58188E+00  1.61303E+00  1.52031E+00  1.41221E+00  1.28407E+00  1.18904E+00  1.03872E+00  8.88188E-01
  5617.1899414062     1.61344E+00  1.65492E+00  1.57415E+00  1.47180E+00  1.34643E+00  1.25692E+00  1.10606E+00  9.62602E-01
  5618.4799804688     1.61944E+00  1.66881E+00  1.59588E+00  1.49919E+00  1.37413E+00  1.28296E+00  1.12958E+00  9.92510E-01
  5619.7797851562     1.61526E+00  1.66150E+00  1.58951E+00  1.49466E+00  1.37329E+00  1.28027E+00  1.12654E+00  9.89408E-01
  5621.0698242188     1.62532E+00  1.66873E+00  1.59859E+00  1.50591E+00  1.39067E+00  1.30127E+00  1.15026E+00  1.01445E+00
  5622.3701171875     1.62634E+00  1.66982E+00  1.59931E+00  1.50745E+00  1.39381E+00  1.30528E+00  1.15510E+00  1.02315E+00
  5623.6601562500     1.59558E+00  1.63758E+00  1.56094E+00  1.46328E+00  1.34490E+00  1.24933E+00  1.09785E+00  9.62107E-01
  5624.9599609375     1.57926E+00  1.62014E+00  1.53984E+00  1.43715E+00  1.31570E+00  1.21436E+00  1.06278E+00  9.24028E-01
  5626.2500000000     1.60122E+00  1.64386E+00  1.56987E+00  1.47216E+00  1.35342E+00  1.25540E+00  1.10434E+00  9.69173E-01
  5627.5498046875     1.61629E+00  1.66222E+00  1.59338E+00  1.50176E+00  1.38428E+00  1.29030E+00  1.13880E+00  1.00437E+00
  5628.8398437500     1.62840E+00  1.68090E+00  1.61198E+00  1.52357E+00  1.40728E+00  1.31775E+00  1.16509E+00  1.02999E+00
  5630.1401367188     1.63817E+00  1.69594E+00  1.62830E+00  1.53971E+00  1.42589E+00  1.34003E+00  1.18630E+00  1.05192E+00
  5631.4399414062     1.64200E+00  1.69407E+00  1.62705E+00  1.53980E+00  1.42428E+00  1.33892E+00  1.18809E+00  1.05539E+00
  5632.7299804688     1.63726E+00  1.68111E+00  1.61396E+00  1.52645E+00  1.40722E+00  1.32124E+00  1.17570E+00  1.04528E+00
  5634.0297851562     1.62603E+00  1.66791E+00  1.59756E+00  1.50477E+00  1.38554E+00  1.29573E+00  1.15332E+00  1.02250E+00
  5635.3300781250     1.61532E+00  1.65835E+00  1.58539E+00  1.49056E+00  1.37114E+00  1.27991E+00  1.13448E+00  1.00261E+00
  5636.6201171875     1.59829E+00  1.64164E+00  1.56507E+00  1.46955E+00  1.35004E+00  1.25967E+00  1.11108E+00  9.82859E-01
  5637.9199218750     1.58554E+00  1.63906E+00  1.56196E+00  1.46636E+00  1.34739E+00  1.25814E+00  1.11008E+00  9.85405E-01
  5639.2202148438     1.57664E+00  1.64999E+00  1.57832E+00  1.48577E+00  1.36667E+00  1.27853E+00  1.12791E+00  1.00506E+00
  5640.5200195312     1.56541E+00  1.64101E+00  1.56954E+00  1.47669E+00  1.35519E+00  1.26492E+00  1.11340E+00  9.92688E-01
  5641.8198242188     1.57562E+00  1.63349E+00  1.56061E+00  1.46578E+00  1.34604E+00  1.25405E+00  1.10322E+00  9.79684E-01
  5643.1201171875     1.59618E+00  1.64010E+00  1.57236E+00  1.47961E+00  1.36807E+00  1.27618E+00  1.12339E+00  9.94420E-01
  5644.4199218750     1.60059E+00  1.64339E+00  1.57833E+00  1.48692E+00  1.37778E+00  1.28750E+00  1.13338E+00  1.00356E+00
  5645.7202148438     1.60033E+00  1.65054E+00  1.58706E+00  1.49721E+00  1.38634E+00  1.29954E+00  1.14534E+00  1.01698E+00
  5647.0200195312     1.60188E+00  1.65690E+00  1.59488E+00  1.50865E+00  1.39507E+00  1.30954E+00  1.15629E+00  1.02727E+00
  5648.3198242188     1.60686E+00  1.65307E+00  1.58947E+00  1.50335E+00  1.39036E+00  1.30310E+00  1.15063E+00  1.02147E+00
  5649.6201171875     1.61000E+00  1.64709E+00  1.57839E+00  1.48782E+00  1.37572E+00  1.28675E+00  1.13771E+00  1.01020E+00
  5650.9199218750     1.61936E+00  1.65431E+00  1.58470E+00  1.49321E+00  1.38203E+00  1.29649E+00  1.15170E+00  1.02735E+00
  5652.2202148438     1.63068E+00  1.66420E+00  1.59711E+00  1.50944E+00  1.39722E+00  1.31478E+00  1.17224E+00  1.04967E+00
  5653.5200195312     1.62373E+00  1.65023E+00  1.58094E+00  1.49113E+00  1.37697E+00  1.29229E+00  1.15146E+00  1.03079E+00
  5654.8198242188     1.60568E+00  1.62809E+00  1.55427E+00  1.45670E+00  1.34179E+00  1.25480E+00  1.11766E+00  9.98240E-01
  5656.1298828125     1.59370E+00  1.63236E+00  1.55691E+00  1.46150E+00  1.34668E+00  1.26452E+00  1.12723E+00  1.00889E+00
  5657.4301757812     1.54073E+00  1.59699E+00  1.51757E+00  1.42124E+00  1.30000E+00  1.21409E+00  1.07269E+00  9.57857E-01
  5658.7299804688     1.52510E+00  1.57164E+00  1.48968E+00  1.38673E+00  1.26336E+00  1.17321E+00  1.03288E+00  9.14748E-01
  5660.0297851562     1.56829E+00  1.60664E+00  1.53240E+00  1.43362E+00  1.31601E+00  1.23202E+00  1.09135E+00  9.67952E-01
  5661.3398437500     1.57137E+00  1.61750E+00  1.54265E+00  1.44864E+00  1.33310E+00  1.24874E+00  1.10442E+00  9.78677E-01
  5662.6401367188     1.55874E+00  1.61182E+00  1.53017E+00  1.43333E+00  1.31956E+00  1.23306E+00  1.09041E+00  9.64074E-01
  5663.9501953125     1.58153E+00  1.63514E+00  1.55862E+00  1.46465E+00  1.35244E+00  1.27003E+00  1.12755E+00  1.00328E+00
  5665.2500000000     1.59561E+00  1.65078E+00  1.58124E+00  1.49123E+00  1.37724E+00  1.29725E+00  1.15410E+00  1.03381E+00
  5666.5498046875     1.57636E+00  1.63586E+00  1.56702E+00  1.47612E+00  1.35932E+00  1.27564E+00  1.13250E+00  1.01641E+00
  5667.8598632812     1.55817E+00  1.62333E+00  1.55371E+00  1.46259E+00  1.34518E+00  1.25916E+00  1.11403E+00  9.98761E-01
  5669.1699218750     1.56455E+00  1.62882E+00  1.56030E+00  1.46979E+00  1.35336E+00  1.26938E+00  1.12461E+00  1.00782E+00
  5670.4702148438     1.57897E+00  1.63659E+00  1.57152E+00  1.48216E+00  1.36715E+00  1.28537E+00  1.13810E+00  1.01320E+00
  5671.7797851562     1.60200E+00  1.65167E+00  1.59069E+00  1.50492E+00  1.39356E+00  1.31560E+00  1.16616E+00  1.03691E+00
